source_code,market_region,target_country_code,buyer_country_code,buyer_country_raw,category_code,query_slug,title,description_raw,buyer_identity_claim_raw,published_at_raw,published_at,age_days,record_kind,exact_product_match,origin_fit_gap,contact_gate,source_url,listing_url,verification_status,observed_at,snapshot_sha256,data_mode,qualification_status,qualification_reason_zh
ec21,EUROPE,DE,DE,Germany,BLUEBERRY,blueberry,Buy Frozen Fruits,"Inquiry for frozen organic fruits and frozen conventional fruits we are interested in frozen organic fruits and frozen conventional fruits in top quality, Grad A, this is absolutely necessary condition. In particular, we seek to: strawberries raspberries sour cherries red currants black currants blueberri es (wild) blackberries We are further interested in long-term business relationship. The decr",,"6 Nov, 2014",2014-11-06,4313,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_Frozen_Fruits--23704892.html,https://importer.ec21.com/DE/blueberry.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:03+00:00,05c20e76fe6eb277353b7029024344ac8d6080c7c2857b7e293ba5037ef7694e,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,DE,DE,Germany,TEA,tea,We Buy Powdered Tea,"We're looking for Korean food and household goods wholesale and retail distributor. [ Interested Items] - Powdered tea in stick form (yuzu tea , ginger tea , misugaru, etc.) - Request for product information and unit price details - Preference for tea and beverage stick products with easy-cut opening",,"31 Jan, 2025",2025-01-31,574,DIRECT_BUY_REQUIREMENT,True,True,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Powdered_strong_Tea--24446862.html,https://importer.ec21.com/DE/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:10+00:00,650a086a1241c275133a53ea667c267b102eed516d82203bd410e99d9fbf4e1e,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,DE,DE,Germany,TEA,tea,Buy Korean Cosmetics & Skincare,Essence Mist Time Revolution Night Repair New Science Activator Ampoule MIZON All In One Snail Repair Cream MOON SHOT Cream Paint Stick Extreme NEOGEN Bio-Peel Gauze Peeling Wine Green Tea Real Fresh Foam Cleanser Cranberry Real Fresh Foam Cleanser Cereal Real Fresh Foam Cleanser Day-Light Protection Sun Screen SON & PARK Glow Ring Foundation Beauty Water Beauty Gel Second Skin Foundation Set,,"25 Nov, 2015",2015-11-25,3929,REJECTED_SELLER_OR_UNCLEAR,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_Korean_Cosmetics_Skincare--23897476.html,https://importer.ec21.com/DE/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:10+00:00,650a086a1241c275133a53ea667c267b102eed516d82203bd410e99d9fbf4e1e,LIVE,REJECT_SELLER_OR_UNCLEAR,未检测到明确采购意图或含卖方表达
ec21,EUROPE,NL,NL,Netherlands,BLUEBERRY,blueberry,Buy Vodka,"We are looking for Grey Goose Night Edition, Belvedere SIlver Edition and Stolichnaya Blueberry . 200 cases each.",,"23 May, 2014",2014-05-23,4480,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_Vodka--23580876.html,https://importer.ec21.com/NL/blueberry.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:13+00:00,c31bd7c58bf01edd906707da6c06131ec31f45e5773a34879b7d9b11a6928788,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,NL,NL,Netherlands,CHILI,chili,We Buy Red Chili Powder,We Buy Red Chili Powder for making Kimchi. - Payment condition: T/T - Expected volume: TBD Looking forward to hearing from qualified suppliers.,,"15 Jan, 2024",2024-01-15,956,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Red_strong_Chili--24419110.html,https://importer.ec21.com/NL/chili.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:16+00:00,c46c9c66b3e080c665bf6fdbd1cbec8cb4f57f90bb5a6165af870eb6bce6dd66,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,NL,NL,Netherlands,CHILI,chili,Buy Halal Frozen Whole Chicken Griller,halal chicken meat from thailand and chile we are looking foe a supplier for halall chicken meat from thailand and chili for delevring 4 to 10 containers each week,,"7 Mar, 2014",2014-03-07,4557,REJECTED_SELLER_OR_UNCLEAR,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_Halal_Frozen_Whole_Chicken--23516180.html,https://importer.ec21.com/NL/chili.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:16+00:00,c46c9c66b3e080c665bf6fdbd1cbec8cb4f57f90bb5a6165af870eb6bce6dd66,LIVE,REJECT_SELLER_OR_UNCLEAR,未检测到明确采购意图或含卖方表达
ec21,EUROPE,NL,NL,Netherlands,TEA,tea,Buy Tea Tree Essential Oil,Im in the need of at least 500 bottles of Tea Tree Essential Oil.. Shipping to the Netherlands. Send me your offer.,,"2 Jul, 2014",2014-07-02,4440,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_strong_Tea_strong_Tree--23612855.html,https://importer.ec21.com/NL/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:19+00:00,020360389bd90a8db05464ce8b8630f7a3d1bd5f7ffe6da94dd607e5f19a340f,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,FR,FR,France,TEA,tea,We Buy Looking For Large Non Reusable Telescopic Straw,I am looking for straw telescopic arround9.5 diameter 14cm. Mostly important is a large diameter. It must be non reusable straw.,,"1 Feb, 2020",2020-02-01,2400,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Looking_For_Large--24267445.html,https://importer.ec21.com/FR/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:28+00:00,09ac79f28cdfb89def2950b0fc4d94c3807bd9592aa17fdf88f32a2d4b84b6ba,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,FR,FR,France,TEA,tea,We Buy Looking For Large Non Reusable Telescopic Straw,I am looking for straw telescopic arround9.5 diameter 14cm. Mostly important is a large diameter. It must be non reusable straw.,,"1 Feb, 2020",2020-02-01,2400,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Looking_For_Large--24267444.html,https://importer.ec21.com/FR/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:28+00:00,09ac79f28cdfb89def2950b0fc4d94c3807bd9592aa17fdf88f32a2d4b84b6ba,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,ES,ES,Spain,BLUEBERRY,blueberry,We Buy BLUEBERRIES,VALGES WWW VALGES COM SPANISH BUSINESS GROUP WE ARE IMPORTERS BLUEBERRI ES STRASBERRIES BERRIES.- ANY KIND ORGANIC FRUIT PULP,,"25 Dec, 2022",2022-12-25,1342,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_strong_BLUEBERRI_strong--24384103.html,https://importer.ec21.com/ES/blueberry.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:40+00:00,c95eeff6e50d11d5391a4992411cacf523d62248739be28c281b47ca993bdc67,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,ES,ES,Spain,BLUEBERRY,blueberry,"We Buy Tropical Fruits , Berries , Organic Fruits and Fruit Pulp",VALGES WWW VALGES COM SPANISH BUSINESS GROUP WE ARE LOOKING TO DO LONG-TERM BUSINESS COOPERATION WITH GROWERS COMPANIES MANUFACTUERS COMPANIES WE IMPORT TROPICAL FRUITS ORGANIC FRUITS BLUEBERRI ES STRAWBERRIES BERRIES ANY KIND JUICES FRUIT PULP OTHER,,"29 Dec, 2022",2022-12-29,1338,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Tropical_Fruits_Berries--24384389.html,https://importer.ec21.com/ES/blueberry.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:40+00:00,c95eeff6e50d11d5391a4992411cacf523d62248739be28c281b47ca993bdc67,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,ES,ES,Spain,BLUEBERRY,blueberry,"We Buy Organic Fruits , Fruit Pulp Berries and Tropical Fruits",VALGES WWW VALGES COM SPANISH BUSINESS GROUP WE ARE INTERESTED IN LONG-TERM BUSINESS COOPERTION WITH GROWER COMPANIES MANUFACTURERS COMPANIES OUR MAIN BUSINESS TROPICAL FRUITS ORGANIC FRUITS FRUIT PULP BLUEBERRI ES STRAWBERRIES BERRIES ANY KIND JUICES,,"29 Dec, 2022",2022-12-29,1338,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Organic_Fruits_Fruit--24384378.html,https://importer.ec21.com/ES/blueberry.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:40+00:00,c95eeff6e50d11d5391a4992411cacf523d62248739be28c281b47ca993bdc67,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,ES,ES,Spain,BLUEBERRY,blueberry,We Buy Animal Feed,"V ALGES WWW VALGES COM SPANISH BUSINESS GROUP WE IMPORT ANIMAL FEED FODDER BROKEN CORN FOR ANIMAL FEED BROKEN GRAINS AND CEREALS . FOR ANIMAL FEED.- ANY KIND VEGETABLE OIL.CAKE.- FOR ANIMAL FEED, ANY KIND AS WELL BLUEBERRI S STRAWBERRIES BERRIES ANY KIND TROPICAL FRUITS ORGANIC FRUITS ORGANIC FRUIT PULP DRIED FRUITS",,"27 Dec, 2022",2022-12-27,1340,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Animal_Feed--24384231.html,https://importer.ec21.com/ES/blueberry.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:40+00:00,c95eeff6e50d11d5391a4992411cacf523d62248739be28c281b47ca993bdc67,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,PL,PL,Poland,CHILI,chili,We Buy Food Additives,"Below is an overview of the products we are interested in. Food Additives and Functional Ingredients Transglutaminase Dextrose Monohydrate Isolated Soy Protein 90%, Emulsion Textured Soy Protein 3-8 mm Monosodium Glutamate (80 mesh) Sodium Tripolyphosphate (STPP) Sodium Citrate (30-100 mesh) Wheat Gluten Poultry Powder Beef Powder Potato Starch Pea Fiber Spices and Seasonings: Chili Flakes Chili",,"17 Jan, 2026",2026-01-17,223,DIRECT_BUY_REQUIREMENT,False,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Food_Additives--24455704.html,https://importer.ec21.com/PL/chili.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:53+00:00,07bcea6d719e5ca49df3bee20389d817433afc80ce977fa13876391c52004e3d,LIVE,REJECT_PRODUCT_MISMATCH,品类只出现在噪声或排除语境
ec21,EUROPE,PL,PL,Poland,TEA,tea,Buy We Want To Buy Tea Leaves for Tea Bags,"Hello, We are looking for tea leaves (last fraction), tea powder, tea dust, tea fannings for tea bags. Please send your offers and samples. Kind regards Urban Bednarski",,"6 Feb, 2014",2014-02-06,4586,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_We_Want_To_Buy--23494122.html,https://importer.ec21.com/PL/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:12:56+00:00,3364ed451b9519b904776dce896002a033f6d2fe54335ef9a4616ad3201e0cb2,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,FI,FI,Finland,TEA,tea,We Buy Green Tea & Black Tea,We're looking for Organic green and black loose leaf tea 1) Specifications of the item: Tea : green and black. No tea bags but only loose leaf tea per kg. 2) Payment condition: FOB 3) Quantity: TBD,,"18 Nov, 2024",2024-11-18,648,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Green_strong_Tea--24446174.html,https://importer.ec21.com/FI/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:14+00:00,3acb10d859bf12db85ec2de66e6683f2e6b294c979c767139202887fdba4947a,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,FI,FI,Finland,TEA,tea,We Buy Korean Tea,"Hello, We're looking for Typical Korean Tea . Such as Non-cafeine tea made out of flowers, fruits and roots, for example. Typical Korean flavours preferred. - Payment condition: FOB - Quantity: TBD - Major importing country: Japan, China, Korea and Taiwan",,"15 May, 2023",2023-05-15,1201,DIRECT_BUY_REQUIREMENT,True,True,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Korean_strong_Tea--24396176.html,https://importer.ec21.com/FI/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:14+00:00,3acb10d859bf12db85ec2de66e6683f2e6b294c979c767139202887fdba4947a,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,HU,HU,Hungary,MATCHA,matcha,"We Buy Matcha Powder, Tea From Korea",We're searching for Matcha powder / Tea which is coming originally from Korea. - Payment conditions: 100% T/T in advance - Expected volume: depends on the offered price,,"4 Nov, 2024",2024-11-04,662,DIRECT_BUY_REQUIREMENT,True,True,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_strong_Matcha_strong--24445944.html,https://importer.ec21.com/HU/matcha.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:16+00:00,cb9bb912322a1b8d1edd7f96cd4be23e2d6d1024b6860149a400b6e2ef27b10e,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,HU,HU,Hungary,TEA,tea,"We Buy Matcha Powder, Tea From Korea",We're searching for Matcha powder / Tea which is coming originally from Korea. - Payment conditions: 100% T/T in advance - Expected volume: depends on the offered price,,"4 Nov, 2024",2024-11-04,662,DIRECT_BUY_REQUIREMENT,True,True,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Matcha_Powder_strong--24445944.html,https://importer.ec21.com/HU/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:23+00:00,5a2e1647d97655c99474bd320a2c15b292c5fe763dcec24ed56a6ba74a5c5485,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,GB,GB,United Kingdom,TEA,tea,Buy Tea Bag Tagging Machine ST-M80,"Hello, Please let me have a quotation for 1 machine. We have a factory in the UAE and are looking to apply locally produced tags tot nylon mesh tea bags. Product will be like Fuso Many thanks",,"18 Jun, 2014",2014-06-18,4454,REJECTED_SELLER_OR_UNCLEAR,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_strong_Tea_strong_Bag--23600350.html,https://importer.ec21.com/GB/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:32+00:00,fdfa93baad337cdd932383e423ec9350ac2c6178031e500cf5ddf37c04617ca5,LIVE,REJECT_SELLER_OR_UNCLEAR,未检测到明确采购意图或含卖方表达
ec21,EUROPE,GB,GB,United Kingdom,TEA,tea,We Buy Nylon Mesh for Pyramid Tea Bag,Hello I am looking to purchase several rolls of tea bag material with shipping to London. I am looking for suppliers. TBF (A)-N 140mm tea bag material Steve London,,"10 Oct, 2017",2017-10-10,3244,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Nylon_Mesh_for--24139405.html,https://importer.ec21.com/GB/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:32+00:00,fdfa93baad337cdd932383e423ec9350ac2c6178031e500cf5ddf37c04617ca5,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,GB,GB,United Kingdom,TEA,tea,We Buy Borosilicate Glass French Press Coffee & Tea Maker,Hi Please can you quote me on your best CIF price and delivery for 1000 units I have a client looking for delivery within 6 weeks,,"3 Aug, 2017",2017-08-03,3312,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/We_Buy_Borosilicate_Glass_French--24124036.html,https://importer.ec21.com/GB/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:32+00:00,fdfa93baad337cdd932383e423ec9350ac2c6178031e500cf5ddf37c04617ca5,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,GB,GB,United Kingdom,TEA,tea,Buy Dried Herbs,We are UK based business selling herbal tea looking for a supplier for dried herbs. Looking for supplier within the EU.,,"30 Apr, 2016",2016-04-30,3772,DIRECT_BUY_REQUIREMENT,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_Dried_Herbs--23968221.html,https://importer.ec21.com/GB/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:32+00:00,fdfa93baad337cdd932383e423ec9350ac2c6178031e500cf5ddf37c04617ca5,LIVE,WATCHLIST_STALE,发布日期超过365天
ec21,EUROPE,GB,GB,United Kingdom,TEA,tea,Buy Korean Cosmetics,"tea , daary mask lotus, daary mask edelweiss, witch hazel toner, tea tree toner, milk toner, argan angel moisture s tea m cream, argan angel moisture s tea m cream, fresh coenzyme q10 mask sheet, lkg ludifull in the secret corium care blemish, CharmIng korea the chourte bf monsture cover cream 21.23, argan angel moisture s tea m cream, kiss twinkle gel pencilliner, fresh snailmask sheet, placenta mask s",,"22 Aug, 2015",2015-08-22,4024,REJECTED_SELLER_OR_UNCLEAR,True,False,premium_membership_or_login,https://importer.ec21.com/buy-lead/Buy_Korean_Cosmetics--23855768.html,https://importer.ec21.com/GB/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-27T21:13:32+00:00,fdfa93baad337cdd932383e423ec9350ac2c6178031e500cf5ddf37c04617ca5,LIVE,REJECT_SELLER_OR_UNCLEAR,未检测到明确采购意图或含卖方表达
